h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],image_type
0.00737488704922372,0.003258458758134738,0.024260457644599814,0.07054517574684423,0.08747638301950511,0.13220945409406631,0.11606319767070399,0.1073100829674793,0.08536796852894735,0.08564178859265614,0.11026733965553435,0.13240112813866248,0.035788282326740355,0.0016976843949945693,0.00033771141190752185,0.0,3
0.5140406468531469,0.013193837412587412,0.0232736013986014,0.018575174825174824,0.016799606643356644,0.022017045454545456,0.026906687062937064,0.04231315559440559,0.04146634615384615,0.03772399475524475,0.032725087412587416,0.0275076486013986,0.046956949300699304,0.07741477272727272,0.053895323426573424,0.005190122377622378,0
0.0,0.0,0.0,6.306966145833333e-06,0.040357259114583335,0.09308064778645833,0.06475077311197917,0.0418194580078125,0.024741414388020834,0.011289265950520834,0.00565185546875,0.0048870849609375,0.0038702392578125,0.0028318277994791668,0.006857706705729167,0.6998561604817708,1
9.853603603603603e-07,5.813626126126126e-05,0.005099662162162162,0.05592300112612612,0.10504659346846847,0.12393567004504505,0.10584839527027028,0.105459740990991,0.10630841779279279,0.09699915540540541,0.09285543355855856,0.07675351914414415,0.05549310247747748,0.0383548704954955,0.025184121621621623,0.00667919481981982,2
0.24044821320411872,0.014778921865536039,0.03307086614173228,0.02766807995154452,0.017141126589945488,0.027159297395517867,0.07044215626892793,0.1890732889158086,0.13775893397940642,0.06072683222289522,0.018885523924894003,0.012986069049061175,0.019830405814657785,0.022059357964869776,0.02274984857662023,0.08522107813446396,4
