h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],image_type
0.006343498142587235,0.0010313889066364856,0.0010222615711795256,0.0022361971869552123,0.006973284289117478,0.017287173355482334,0.030357517729849126,0.0401876580169951,0.036153375745018757,0.05132300727448636,0.07139401794434151,0.06081543614972481,0.07258057155374631,0.043482626116957676,0.05103093253986364,0.056279150427615665,0.0439116108834348,0.041456357645512545,0.04093609952446582,0.04470568906819032,0.04979874225317403,0.06046859740236033,0.04610217139310521,0.08629895674555726,0.031680981371108335,0.004107300955632023,0.0011865536094048065,0.0005111307855897628,0.0003103294055366417,2.738200637088015e-05,0.0,0.0,3
0.5089324737762237,0.005108173076923077,0.0020487325174825175,0.011145104895104896,0.013029938811188812,0.010243662587412588,0.008522727272727272,0.010052447552447552,0.007757867132867133,0.00904173951048951,0.012428977272727272,0.009588068181818182,0.014341127622377622,0.01256555944055944,0.018192744755244756,0.02412041083916084,0.019258085664335664,0.022208260489510488,0.020432692307692308,0.017291302447552448,0.015488417832167832,0.01723666958041958,0.011991914335664336,0.015515734265734266,0.018629807692307692,0.028327141608391608,0.036959134615384616,0.04045563811188811,0.038133741258741256,0.015761582167832168,0.004643793706293706,0.0005463286713286714,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.306966145833333e-06,0.005950520833333334,0.03440673828125,0.05744466145833333,0.035635986328125,0.03463419596354167,0.0301165771484375,0.023219807942708334,0.018599650065104167,0.014230753580729167,0.010510660807291667,0.0069366455078125,0.004352620442708333,0.0030617268880208334,0.0025901285807291667,0.0025382486979166666,0.0023488362630208334,0.0020829264322916666,0.0017873128255208334,0.0014888509114583334,0.0013429768880208334,0.0016182454427083332,0.005239461263020833,0.003733927408854167,0.6961222330729167,1
0.0,9.853603603603603e-07,8.02364864864865e-06,5.011261261261261e-05,0.0004693130630630631,0.004630349099099099,0.017729870495495497,0.03819313063063063,0.04661233108108108,0.05843426238738739,0.06732516891891892,0.056610501126126124,0.056719876126126126,0.049128519144144144,0.051961570945945945,0.05349817004504504,0.05488344594594594,0.05142497184684685,0.049817426801801803,0.047181728603603604,0.04770706644144144,0.045148367117117116,0.042662443693693694,0.03409107545045045,0.029774070945945946,0.02571903153153153,0.02184248310810811,0.016512387387387386,0.013491976351351352,0.01169214527027027,0.005975647522522522,0.0007035472972972972,2
0.23557843731072078,0.0048697758933979405,0.0023743185947910357,0.012404603270745003,0.016486977589339796,0.01658388855239249,0.015529981829194428,0.01213809812235009,0.008031496062992126,0.009109630526953362,0.013422168382798303,0.013737129012719564,0.026299212598425197,0.04414294367050273,0.08485766202301635,0.10421562689279225,0.07098728043609934,0.06677165354330708,0.04181708055723804,0.018909751665657178,0.010430042398546335,0.008455481526347668,0.005778316172016959,0.0072077528770442155,0.007958812840702604,0.011871592973955179,0.011774682010902484,0.010284675953967292,0.011689884918231376,0.011059963658388855,0.0195396729254997,0.06568140520896426,4
